participant_id;word;response;trial_order;response_order;rt;age;gender;other_languages
264771;morto;mert;7;response1;16225,90000000600;19;female;english
994381;morto;kultch;0;response2;118352,29999998200;25;male;english
945365;morto;torosken;0;response3;46118,80000019070;19;female;none
486709;morto;wertevet;7;response2;41545,00000000010;20;female;english, spanish
540074;morto;verim;1;response1;23407,00000000000;19;female;english, russian, spanish
280558;morto;mendt;8;response2;15091,50000000000;19;female;english
634231;morto;nakten;4;response2;52019,09999999400;19;female;english
498518;morto;nunzen;5;response3;16766,00000000000;20;female;english
976930;morto;kaput;4;response1;43414,69999980930;19;female;english
976930;morto;schartat;4;response2;43414,69999980930;19;female;english
671050;morto;klassen;9;response1;32448,90000003580;19;male;none
154789;morto;gibid;2;response2;32921,79999995230;19;female;none
678940;morto;tumpor;8;response2;51245,50000000000;19;female;english
333688;morto;rotten;0;response3;94165,29999923710;20;female;english, spanish
57543;morto;derf;6;response1;58971,80000000030;21;female;english, french, spanish
756343;morto;miere;3;response3;92204,29999999980;20;female;english
945365;morto;morrizai;0;response2;46118,80000019070;19;female;none
789134;morto;tod;8;response1;60168,19999980930;20;female;english
235784;morto;flinchen;4;response2;222406,60000000001;19;female;english, french
486709;morto;petrut;7;response3;41545,00000000010;20;female;english, spanish
660329;morto;dinen;2;response1;44979,00000000000;20;female;english
272170;morto;forkt;8;response3;117385,00000000000;20;female;english, spanish
792870;morto;urmt;9;response1;27782,60000000010;19;female;english
645773;morto;murkh;0;response2;168167,29999999699;19;female;english, french, spanish
676441;morto;breche;5;response3;25011,29999999700;22;male;english, french, spanish
280558;morto;fennen;8;response1;15091,50000000000;19;female;english
154789;morto;kottgler;2;response1;32921,79999995230;19;female;none
748501;morto;dengeste;8;response3;84030,80000001191;19;male;english, russian
671665;morto;marken;8;response2;50090,09999990460;19;female;english
976930;morto;voltum;4;response3;43414,69999980930;19;female;english
293400;morto;spulien;7;response3;28134,10000014310;21;female;english, french
264771;morto;murk;7;response3;16225,90000000600;19;female;english
74172;morto;dank;11;response1;71671,60000038150;19;female;none
847378;morto;nafeswaisse;4;response2;97811,20000000110;21;female;english
558871;morto;skombz;4;response3;47951,30000001190;20;female;english
453362;morto;portiv;9;response2;53489,29999995230;19;female;english
865548;morto;tud;10;response2;65002,19999998810;22;female;spanish
792870;morto;korteck;9;response2;27782,60000000010;19;female;english
760400;morto;dieko;2;response3;55454,00000000000;19;female;english
149475;morto;kilzon;4;response3;34388,00000000000;19;female;english, french
540074;morto;vojen;1;response2;23407,00000000000;19;female;english, russian, spanish
906037;morto;joikert;7;response1;31288,00000000000;20;male;english
789134;morto;dote;8;response2;60168,19999980930;20;female;english
847378;morto;stirfenaff;4;response3;97811,20000000110;21;female;english
676441;morto;terren;5;response2;25011,29999999700;22;male;english, french, spanish
887276;morto;moirt;9;response1;50528,00000000000;20;female;english
594987;morto;finenku;1;response1;216430,69999980900;19;female;english
906037;morto;bundergof;7;response3;31288,00000000000;20;male;english
756343;morto;maurge;3;response2;92204,29999999980;20;female;english
865548;morto;geht;10;response3;65002,19999998810;22;female;spanish
293400;morto;pudarn;7;response2;28134,10000014310;21;female;english, french
660329;morto;omortz;2;response3;44979,00000000000;20;female;english
676441;morto;ortuchen;5;response1;25011,29999999700;22;male;english, french, spanish
558871;morto;storb;4;response1;47951,30000001190;20;female;english
97012;morto;kurta;11;response1;39847,99999999990;23;female;english, spanish
264771;morto;miert;7;response2;16225,90000000600;19;female;english
756343;morto;regen;3;response1;92204,29999999980;20;female;english
660329;morto;caputen;2;response2;44979,00000000000;20;female;english
906037;morto;kophert;7;response2;31288,00000000000;20;male;english
634231;morto;zekn;4;response1;52019,09999999400;19;female;english
339400;morto;motherzon;6;response1;96356,10000038150;19;female;english
945365;morto;ritten;0;response1;46118,80000019070;19;female;none
905870;morto;delzerfer;8;response1;55148,80000000070;19;female;english
865548;morto;kaput;10;response1;65002,19999998810;22;female;spanish
149475;morto;kutan;4;response1;34388,00000000000;19;female;english, french
57543;morto;zaufschen;6;response3;58971,80000000030;21;female;english, french, spanish
634231;morto;vonken;4;response3;52019,09999999400;19;female;english
97012;morto;fielna;11;response2;39847,99999999990;23;female;english, spanish
97012;morto;sula;11;response3;39847,99999999990;23;female;english, spanish
540074;morto;desden;1;response3;23407,00000000000;19;female;english, russian, spanish
149475;morto;konnun;4;response2;34388,00000000000;19;female;english, french
260250;neve;nivetz;1;response3;18591,09999990460;25;male;english, french
414592;neve;trainaf;4;response3;60496,09999999960;45;female;english
414592;neve;frainer;4;response1;60496,09999999960;45;female;english
594987;neve;fenhi;5;response3;157500,70000028599;19;female;english
678940;neve;neringram;10;response3;55646,59999999400;19;female;english
678940;neve;serzumgar;10;response2;55646,59999999400;19;female;english
697648;neve;khriftein;9;response1;65934,69999998809;18;female;english, french, greek, latin
509857;neve;biaswurtz;2;response3;104686,20000001800;27;female;english
235784;neve;vanz;5;response3;30832,40000000040;19;female;english, french
936410;neve;ciegen;1;response2;44227,59999999960;22;male;english
757568;neve;pulverschnee;3;response3;140761,30000114400;19;female;english
414592;neve;tundam;4;response2;60496,09999999960;45;female;english
887276;neve;nef;0;response3;366432,79999999999;20;female;english
936410;neve;fraltz;1;response3;44227,59999999960;22;male;english
235784;neve;kenz;5;response2;30832,40000000040;19;female;english, french
757568;neve;schneefall;3;response2;140761,30000114400;19;female;english
734905;neve;fluschken;1;response3;23646,39999997620;25;female;english
509857;neve;waz;2;response2;104686,20000001800;27;female;english
74958;neve;neive;11;response3;21473,19999980930;46;male;english, french
945365;neve;biakoffer;11;response2;27417,10000038150;19;female;none
260250;neve;sutri;1;response2;18591,09999990460;25;male;english, french
678940;neve;ervir;10;response1;55646,59999999400;19;female;english
874117;neve;nieten;5;response2;16921,20000004770;19;male;english, french, spanish
634231;neve;neblek;9;response3;24407,40000000600;19;female;english
748501;neve;gete;1;response1;53049,80000001190;19;male;english, russian
69205;neve;friuschem;1;response2;73515,10000014309;19;female;english, spanish
792870;neve;stunt;0;response3;36488,20000000020;19;female;english
887276;neve;niuv;0;response1;366432,79999999999;20;female;english
697648;neve;shiften;9;response2;65934,69999998809;18;female;english, french, greek, latin
138008;neve;nekawe;6;response2;41054,00000000000;19;female;english, spanish
339400;neve;ventzen;0;response1;58990,60000038150;19;female;english
976930;neve;swind;3;response1;63991,10000014310;19;female;english
945365;neve;koliger;11;response3;27417,10000038150;19;female;none
734905;neve;roideresch;1;response1;23646,39999997620;25;female;english
908705;neve;nische;2;response2;54439,10000002380;41;male;english
748501;neve;snanke;1;response3;53049,80000001190;19;male;english, russian
594987;neve;nefi;5;response2;157500,70000028599;19;female;english
74958;neve;nege;11;response2;21473,19999980930;46;male;english, french
97012;neve;ohvrum;6;response1;39760,99999999990;23;female;english, spanish
887276;neve;nesh;0;response2;366432,79999999999;20;female;english
994381;neve;foch;10;response2;16066,00000000000;25;male;english
178669;neve;sneiw;10;response3;30392,80000001190;24;male;english
789134;neve;sheen;6;response2;71230,30000019071;20;female;english
272170;neve;braxen;3;response3;200933,00000000000;20;female;english, spanish
908705;neve;warfurt;2;response3;54439,10000002380;41;male;english
645773;neve;nietch;3;response2;75844,90000000600;19;female;english, french, spanish
645773;neve;neich;3;response1;75844,90000000600;19;female;english, french, spanish
945365;neve;naterwolf;11;response1;27417,10000038150;19;female;none
509857;neve;fischen;2;response1;104686,20000001800;27;female;english
498518;neve;niben;3;response3;24392,30000001190;20;female;english
95325;neve;naizen;1;response3;66611,30000000000;21;female;english
874117;neve;sregen;5;response1;16921,20000004770;19;male;english, french, spanish
936410;neve;nien;1;response1;44227,59999999960;22;male;english
671665;neve;naev;1;response3;23445,50000000000;19;female;english
498518;neve;froizich;3;response2;24392,30000001190;20;female;english
748501;neve;kater;1;response2;53049,80000001190;19;male;english, russian
97012;neve;erbezn;6;response3;39760,99999999990;23;female;english, spanish
652860;neve;nech;4;response1;45360,60000000150;33;female;none
417207;neve;triambla;11;response2;58776,20000004770;20;female;english, french
734905;neve;nudreit;1;response2;23646,39999997620;25;female;english
280558;neve;brendt;6;response1;18289,20000004770;19;female;english
908705;neve;schnee;2;response1;54439,10000002380;41;male;english
874117;neve;varnen;5;response3;16921,20000004770;19;male;english, french, spanish
69205;neve;fresckel;1;response3;73515,10000014309;19;female;english, spanish
994381;neve;sol;10;response1;16066,00000000000;25;male;english
498518;neve;nischten;3;response1;24392,30000001190;20;female;english
293400;neve;pratiest;4;response3;43325,70000004770;21;female;english, french
756343;neve;nilke;11;response2;50754,30000000030;20;female;english
333688;neve;naght;5;response2;32869,79999923710;20;female;english, spanish
97012;neve;halundef;6;response2;39760,99999999990;23;female;english, spanish
138008;neve;olwek;6;response1;41054,00000000000;19;female;english, spanish
905870;neve;solnefem;10;response2;42868,59999999780;19;female;english
652860;neve;weissesande;4;response2;45360,60000000150;33;female;none
697648;neve;krinstein;9;response3;65934,69999998809;18;female;english, french, greek, latin
149475;neve;kazenes;1;response2;76876,90000003581;19;female;english, french
792870;neve;karten;0;response2;36488,20000000020;19;female;english
260250;neve;sloret;1;response1;18591,09999990460;25;male;english, french
634231;neve;sarnof;9;response2;24407,40000000600;19;female;english
69205;neve;nevesckol;1;response1;73515,10000014309;19;female;english, spanish
280558;neve;brennen;6;response3;18289,20000004770;19;female;english
933294;neve;conf;4;response2;17216,19999980930;20;male;english, french
280558;neve;brest;6;response2;18289,20000004770;19;female;english
671050;neve;pzoven;0;response1;33667,59999996420;19;male;none
789134;neve;weib;6;response1;71230,30000019071;20;female;english
789134;neve;nev;6;response3;71230,30000019071;20;female;english
272170;neve;grokka;3;response2;200933,00000000000;20;female;english, spanish
652860;neve;neigweisse;4;response3;45360,60000000150;33;female;none
272170;neve;akfenn;3;response1;200933,00000000000;20;female;english, spanish
645773;neve;nieckh;3;response3;75844,90000000600;19;female;english, french, spanish
74958;neve;noive;11;response1;21473,19999980930;46;male;english, french
676441;neve;gesvizzen;10;response2;87900,79999999701;22;male;english, french, spanish
676441;neve;svien;10;response3;87900,79999999701;22;male;english, french, spanish
241058;neve;husenferren;10;response2;52943,19999992850;20;female;english, spanish
676441;neve;gniev;10;response1;87900,79999999701;22;male;english, french, spanish
178669;neve;froize;10;response1;30392,80000001190;24;male;english
95325;neve;niez;1;response1;66611,30000000000;21;female;english
417207;neve;blastra;11;response1;58776,20000004770;20;female;english, french
905870;neve;nover;10;response1;42868,59999999780;19;female;english
994381;neve;mast;10;response3;16066,00000000000;25;male;english
57543;neve;nief;8;response1;67508,50000000000;21;female;english, french, spanish
339400;neve;venhut;0;response3;58990,60000038150;19;female;english
760400;neve;broka;0;response1;31123,00000000000;19;female;english
933294;neve;zher;4;response3;17216,19999980930;20;male;english, french
594987;neve;venh;5;response1;157500,70000028599;19;female;english
757568;neve;schnee;3;response1;140761,30000114400;19;female;english
235784;neve;naiz;5;response1;30832,40000000040;19;female;english, french
